projet_id,mois,annee,duree_projet_jours,nb_collaborateurs_actuels,charge_moyenne,charge_max,nb_conflits,nb_surcharges,nb_sous_charges,nb_anomalies_total,nb_collaborateurs_concernes,target_besoin_ressources_mois_suivant
10169,1,2027,425,17,90.31,108.38,0,1,0,1,1,16
10163,8,2024,782,5,55.64,69.18,1,0,2,3,3,5
10050,2,2026,750,136,114.12,142.1,1,11,0,12,6,125
10051,6,2026,536,57,89.86,104.9,0,0,2,2,2,46
10086,11,2024,139,9,131.15,159.21,2,5,1,8,6,10
10166,10,2024,134,8,56.09,62.59,1,0,0,1,1,6
10132,7,2027,662,41,69.44,99.0,2,0,7,9,7,40
10124,1,2026,177,8,109.16,135.12,1,4,2,7,3,11
10006,4,2024,455,35,87.04,115.84,7,0,0,7,6,26
10017,11,2026,559,79,89.33,117.03,1,0,0,1,1,24
10163,6,2025,782,11,93.61,112.59,3,2,1,6,3,7
10137,11,2024,630,129,110.4,165.7,7,27,0,34,16,73
10084,6,2025,607,16,76.56,117.14,1,4,0,5,4,10
10148,2,2026,491,62,91.09,107.5,0,0,0,0,0,50
10164,6,2024,498,21,137.46,160.77,5,11,0,16,14,30
10102,7,2024,654,6,69.23,98.78,0,0,0,0,0,9
10045,4,2026,725,26,85.47,124.39,2,0,0,2,1,32
10124,8,2024,177,6,96.63,109.9,0,3,1,4,2,7
10107,11,2025,885,20,71.37,94.04,0,0,2,2,1,13
10125,5,2025,862,23,92.32,107.82,0,0,0,0,0,33
10114,2,2026,649,9,85.52,124.41,0,0,0,0,0,17
10156,7,2024,175,5,158.0,190.0,0,4,0,4,2,8
10092,8,2024,321,21,85.55,103.53,1,1,3,5,3,17
10157,1,2025,786,3,90.76,131.12,2,1,0,3,2,1
10127,1,2026,510,18,93.7,101.13,2,0,0,2,1,15
10039,11,2025,691,67,105.36,130.74,2,10,0,12,6,56
10116,3,2026,631,14,85.58,108.51,0,1,0,1,1,12
10090,11,2027,422,6,118.03,158.65,0,4,2,6,4,11
10156,9,2024,175,7,139.72,178.95,2,4,1,7,4,9
10144,5,2024,189,11,86.75,111.07,0,2,1,3,3,9
10140,11,2026,672,130,76.18,101.73,2,0,0,2,1,163
10083,7,2024,131,58,82.47,95.52,1,1,0,2,1,76
10169,12,2026,425,19,88.68,123.83,3,0,0,3,2,20
10127,6,2026,510,18,65.43,71.11,0,0,3,3,2,10
10074,4,2025,717,26,85.84,107.62,1,0,0,1,0,34
10012,7,2024,423,5,83.79,99.06,1,0,2,3,3,7
10044,6,2027,187,11,85.01,105.87,0,0,0,0,0,8
10141,1,2025,910,19,96.37,103.03,0,1,0,1,0,20
10083,6,2026,131,77,86.38,96.71,0,0,0,0,0,75
10147,10,2025,471,25,93.32,106.72,0,0,0,0,0,27
10080,6,2025,639,186,92.44,136.18,13,0,4,17,10,223
10099,8,2026,532,10,91.4,128.72,0,1,1,2,2,9
10101,1,2025,469,18,91.17,132.7,2,0,1,3,2,30
10015,6,2025,454,21,106.16,119.12,0,0,0,0,0,24
10085,9,2026,297,2,133.79,159.82,0,2,0,2,2,1
10120,9,2024,378,18,78.71,95.95,0,3,3,6,3,10
10018,9,2025,175,195,112.85,148.16,13,28,5,46,23,209
10115,12,2027,399,36,101.59,134.69,3,1,2,6,4,47
10145,12,2025,863,11,86.39,95.23,2,0,0,2,1,16
10117,12,2026,484,12,94.71,109.58,0,0,2,2,2,11
10136,5,2025,854,103,88.23,109.78,0,0,3,3,2,128
10128,2,2025,746,231,78.28,110.66,2,0,0,2,2,209
10147,6,2025,471,25,85.89,127.34,0,0,1,1,0,14
10168,11,2026,102,165,102.32,113.87,21,16,0,37,16,163
10137,2,2025,630,162,117.16,133.17,6,54,2,62,33,175
10039,2,2026,691,78,111.81,133.76,6,11,0,17,7,71
10124,10,2025,177,9,94.4,115.33,0,1,4,5,3,8
10138,9,2025,592,27,86.9,128.36,1,0,0,1,1,16
10021,11,2024,164,264,68.62,89.09,33,1,40,74,58,313
10166,11,2026,134,3,96.53,109.91,1,2,1,4,3,1
10112,12,2024,434,14,71.6,98.6,1,0,1,2,1,20
10035,5,2024,335,11,65.26,83.02,1,0,1,2,2,8
10106,4,2025,697,6,95.86,118.42,3,0,0,3,2,7
10123,2,2025,194,10,91.45,113.22,0,0,2,2,1,11
10077,12,2025,219,285,86.26,92.18,0,5,0,5,3,354
10011,3,2025,866,52,122.86,136.76,0,6,0,6,3,58
10087,7,2024,809,4,110.46,149.01,1,0,1,2,2,2
10038,10,2025,221,8,107.89,149.37,2,3,0,5,4,7
10008,6,2026,140,34,76.08,95.81,0,1,3,4,2,27
10147,5,2027,471,11,93.09,114.77,2,0,0,2,1,11
10051,1,2027,536,55,64.87,87.75,2,0,8,10,6,56
10127,3,2025,510,24,66.69,104.6,0,3,3,6,5,24
10015,1,2027,454,25,100.87,128.47,3,3,0,6,5,22
10121,4,2025,305,380,104.37,154.42,12,54,0,66,51,311
10080,2,2025,639,174,89.29,98.66,0,0,0,0,0,208
10039,9,2026,691,76,70.85,84.16,0,2,6,8,6,52
10025,11,2026,621,30,99.12,144.37,0,1,1,2,2,26
10161,3,2026,614,8,74.41,108.27,0,7,2,9,4,5
10157,10,2026,786,2,81.35,104.43,1,0,2,3,2,2
10087,7,2027,809,7,82.89,105.53,3,3,1,7,5,6
10085,5,2025,297,6,116.09,143.95,1,1,1,3,2,10
10113,12,2026,309,2,114.85,144.3,0,2,0,2,1,1
10165,7,2025,864,46,96.8,123.24,2,2,2,6,3,43
10167,9,2024,804,58,70.18,90.86,0,0,8,8,4,66
10160,3,2027,592,44,92.9,111.67,0,0,0,0,0,36
10154,6,2025,199,138,107.42,141.68,11,11,1,23,20,143
10130,8,2025,655,13,75.66,90.96,2,0,4,6,3,18
10116,12,2026,631,19,77.58,103.97,0,3,1,4,2,20
10012,4,2026,423,8,93.56,128.63,0,1,0,1,0,5
10127,12,2025,510,15,75.29,101.62,1,2,0,3,3,22
10116,4,2025,631,19,60.8,90.64,0,3,3,6,3,23
10029,8,2027,904,23,82.73,112.3,3,0,0,3,2,18
10055,11,2025,145,17,135.23,154.97,1,9,0,10,8,16
10075,6,2026,735,6,106.61,117.1,1,2,0,3,2,7
10057,5,2027,274,16,96.96,110.17,0,0,0,0,0,21
10115,9,2024,399,44,97.62,122.25,2,0,0,2,1,55
10028,12,2024,164,5,91.62,116.52,0,0,1,1,0,7
10083,1,2027,131,40,76.91,114.68,0,1,2,3,2,54
10164,10,2025,498,38,107.29,154.69,0,4,0,4,4,45
10055,12,2024,145,19,107.29,128.44,0,1,2,3,2,24
10045,12,2024,725,22,118.48,161.48,2,10,0,12,9,18
10156,11,2024,175,9,83.21,109.23,0,0,0,0,0,13
10055,12,2026,145,10,106.86,125.31,1,4,3,8,3,5
10108,3,2025,647,13,87.28,95.27,0,1,1,2,2,17
10013,6,2025,838,9,91.84,115.67,1,0,0,1,1,13
10096,1,2026,592,9,67.57,76.1,0,0,0,0,0,6
10090,2,2025,422,9,136.25,182.69,0,2,0,2,1,16
10110,1,2025,675,15,118.28,165.73,0,4,0,4,3,11
10099,3,2026,532,10,100.63,116.27,0,3,2,5,4,4
10118,9,2024,692,17,107.61,153.72,0,0,1,1,1,15
10094,3,2024,257,10,90.17,121.03,0,0,0,0,0,8
10004,9,2025,564,25,114.29,148.31,2,3,3,8,5,20
10038,9,2026,221,14,96.05,120.52,2,0,2,4,2,21
10007,10,2024,303,31,101.96,138.23,1,3,0,4,3,25
10162,6,2027,863,17,70.94,98.15,1,1,2,4,2,13
10157,3,2028,786,2,105.0,146.84,0,0,1,1,1,1
10098,10,2026,238,151,100.11,134.92,4,0,0,4,2,98
10127,1,2025,510,18,80.81,116.74,1,0,1,2,1,30
10168,11,2024,102,197,144.07,190.0,23,100,1,124,66,198
10002,12,2024,847,1,108.49,155.22,1,0,1,2,1,6
10059,2,2025,918,21,94.35,141.74,1,0,3,4,2,39
10113,12,2025,309,3,93.18,111.08,2,0,3,5,3,4
10119,7,2025,887,13,98.2,115.34,0,0,0,0,0,14
10029,4,2024,904,15,87.12,105.0,0,4,1,5,3,11
10116,8,2026,631,14,99.55,127.13,0,3,0,3,2,17
10093,5,2027,510,6,100.63,139.5,0,1,0,1,1,10
10057,12,2024,274,21,95.5,123.3,3,1,0,4,3,19
10104,5,2025,249,36,79.88,98.37,0,0,0,0,0,57
10115,8,2024,399,49,73.92,111.17,1,0,0,1,1,69
10148,3,2027,491,60,83.51,90.47,0,4,0,4,2,46
10135,5,2025,245,2,93.1,138.43,0,0,2,2,2,1
10104,10,2024,249,27,92.24,132.02,1,1,0,2,1,39
10161,8,2025,614,7,107.75,150.77,0,4,1,5,4,8
10147,9,2025,471,21,92.68,128.89,3,0,0,3,2,19
10116,3,2027,631,18,53.44,61.74,0,0,6,6,3,14
10086,5,2026,139,12,117.66,130.36,1,3,1,5,2,8
10042,4,2028,626,10,65.5,74.37,0,0,2,2,2,10
10033,5,2024,95,12,69.33,85.36,0,1,1,2,1,17
10015,10,2025,454,21,93.65,121.01,0,4,1,5,4,18
10144,9,2024,189,10,92.53,128.32,2,0,0,2,2,12
10162,4,2027,863,18,58.69,78.43,0,5,5,10,6,13
10055,4,2025,145,21,96.01,137.31,1,1,3,5,4,22
10015,2,2027,454,20,86.14,96.31,1,0,2,3,1,20
10124,3,2027,177,7,110.16,122.17,2,5,2,9,6,5
10146,6,2025,105,11,74.1,116.06,2,0,2,4,2,11
10092,10,2024,321,20,113.57,140.19,3,2,0,5,3,23
10092,6,2025,321,18,106.23,129.68,1,1,2,4,2,22
10017,4,2025,559,139,122.24,171.5,11,65,0,76,33,199
10166,5,2026,134,5,84.96,99.99,0,2,0,2,2,5
10070,1,2025,469,7,102.45,138.6,3,3,0,6,3,8
10038,11,2024,221,6,60.63,79.49,2,1,5,8,4,12
10100,9,2024,850,14,100.05,145.12,0,0,0,0,0,7
10080,4,2024,639,137,106.78,142.46,2,18,0,20,13,156
10039,1,2026,691,68,96.62,140.21,1,0,2,3,2,94
10020,2,2025,119,67,100.46,136.03,0,6,1,7,6,121
10043,12,2025,187,8,79.67,88.23,0,0,2,2,1,10
10162,12,2025,863,18,82.93,101.36,0,0,2,2,1,22
10106,5,2024,697,7,77.82,110.57,0,0,0,0,0,3
10078,11,2025,555,56,93.67,132.06,3,0,0,3,2,16
10017,2,2025,559,138,88.15,118.09,2,0,3,5,2,44
10079,3,2025,706,14,92.46,97.07,0,0,0,0,0,16
10089,10,2025,840,9,89.26,130.34,0,0,0,0,0,11
10005,1,2026,184,21,82.5,121.3,0,0,0,0,0,18
10107,11,2024,885,11,101.6,134.68,2,6,0,8,4,14
10009,2,2026,655,160,80.04,108.09,1,1,0,2,1,89
10007,7,2024,303,35,73.92,94.83,0,0,7,7,4,19
10092,12,2024,321,22,79.54,100.12,0,0,4,4,2,34
10038,2,2027,221,9,90.4,98.84,2,0,1,3,2,2
10038,4,2027,221,5,91.55,129.13,1,1,0,2,2,9
10101,4,2025,469,24,91.54,126.73,1,2,0,3,1,23
10013,4,2026,838,17,83.43,94.5,0,0,0,0,0,26
10045,9,2026,725,25,99.44,112.79,1,1,1,3,3,41
10009,5,2027,655,95,77.82,98.98,0,2,0,2,1,69
10169,10,2027,425,12,111.2,145.29,2,0,0,2,1,12
10060,6,2026,192,13,85.77,118.27,0,2,0,2,1,9
10059,12,2024,918,25,110.76,125.03,0,5,1,6,3,26
10025,11,2025,621,50,103.52,124.64,0,1,0,1,1,54
10103,4,2025,561,2,82.04,118.2,1,2,1,4,2,1
10074,1,2024,717,36,66.11,107.34,2,0,3,5,4,35
10020,8,2025,119,77,87.12,105.21,0,2,0,2,1,71
10138,10,2025,592,25,93.14,111.47,0,2,0,2,2,19
10093,8,2025,510,15,93.16,118.74,0,0,0,0,0,19
10043,9,2025,187,11,103.94,145.03,1,1,0,2,2,12
10089,1,2025,840,6,103.81,145.2,0,2,0,2,2,14
10061,7,2024,854,109,59.7,83.74,0,0,19,19,12,82
10099,4,2027,532,7,119.23,148.47,0,2,1,3,2,8
10066,12,2024,132,86,77.15,111.38,2,0,1,3,2,70
10137,6,2025,630,155,112.0,133.87,11,18,1,30,24,241
10135,7,2026,245,4,62.13,80.28,0,2,0,2,2,4
10091,1,2025,140,23,101.93,122.84,0,1,0,1,1,13
10050,11,2024,750,104,119.4,146.6,11,37,0,48,28,88
10125,6,2024,862,15,71.4,98.93,1,0,0,1,1,10
10156,12,2024,175,11,89.99,105.52,0,2,3,5,4,10
10044,12,2026,187,11,87.67,121.54,1,1,3,5,2,12
10060,11,2025,192,20,97.41,141.03,0,2,3,5,4,15
10044,5,2025,187,14,78.39,114.63,0,2,0,2,1,14
10009,7,2025,655,207,73.33,94.84,0,0,1,1,1,169
10111,11,2025,146,11,97.36,123.86,0,3,2,5,3,8
10143,12,2024,727,33,93.73,120.63,0,0,1,1,0,45
10169,11,2025,425,26,109.67,119.54,2,9,0,11,8,39
10129,4,2024,339,8,102.16,112.51,2,0,0,2,1,11
10095,1,2025,270,9,62.21,96.84,0,0,6,6,5,10
10114,1,2025,649,10,80.3,123.95,0,1,3,4,2,11
10117,4,2026,484,18,104.84,150.31,1,4,0,5,4,20
10054,4,2026,871,190,102.53,134.72,13,16,0,29,15,197
10114,4,2025,649,10,94.35,131.57,1,4,1,6,3,5
10004,10,2025,564,26,87.79,100.73,0,2,1,3,1,34
10152,4,2025,639,8,94.44,125.45,0,4,2,6,5,6
10158,4,2025,277,16,82.43,124.01,0,0,0,0,0,17
10138,8,2024,592,16,76.43,85.83,0,1,0,1,1,15
10104,5,2026,249,26,83.52,107.82,0,0,0,0,0,13
10005,8,2024,184,8,61.21,85.92,0,0,1,1,0,8
10157,7,2027,786,1,132.84,178.6,0,0,1,1,1,5
10162,1,2025,863,18,90.79,98.32,0,1,2,3,2,19
10085,11,2026,297,1,158.0,190.0,1,1,0,2,1,1
10035,12,2025,335,12,56.34,68.95,0,1,4,5,2,10
10024,1,2025,549,197,82.49,111.51,2,2,1,5,3,186
10083,4,2026,131,58,90.79,112.76,2,0,0,2,2,75
10123,12,2025,194,7,84.66,111.26,2,0,2,4,2,7
10055,2,2027,145,10,102.38,127.34,2,1,1,4,3,9
10144,7,2024,189,11,104.85,149.96,0,5,0,5,4,5
10132,11,2024,662,29,85.83,112.03,1,2,0,3,3,14
10037,9,2025,273,7,87.25,99.53,0,5,0,5,4,12
10152,8,2025,639,5,101.68,140.37,2,4,3,9,5,5
10055,1,2027,145,8,107.52,128.89,1,0,0,1,1,9
10086,9,2026,139,19,113.09,131.6,2,4,0,6,4,23
10087,9,2025,809,11,64.88,78.68,0,0,3,3,2,13
10039,11,2026,691,83,96.43,135.4,0,2,3,5,4,74
10090,9,2025,422,12,111.9,152.78,4,0,0,4,2,17
10152,9,2025,639,5,87.39,104.74,0,1,0,1,1,5
10063,1,2025,605,3,102.77,123.61,0,3,1,4,3,9
10125,4,2025,862,26,99.5,133.41,4,3,0,7,3,21
10053,9,2026,224,14,79.88,95.82,0,2,0,2,1,5
10104,2,2026,249,27,95.76,114.43,0,1,0,1,1,38
10059,9,2026,918,18,113.75,128.25,0,6,1,7,5,22
10029,11,2025,904,38,93.97,122.96,0,3,2,5,4,19
10099,6,2027,532,8,98.94,110.01,0,4,0,4,2,2
10011,11,2025,866,55,104.42,110.17,2,5,0,7,4,44
10048,7,2024,655,50,77.62,97.31,1,1,2,4,4,47
10125,6,2027,862,13,72.46,107.91,1,0,0,1,1,8
10053,12,2025,224,16,89.62,122.43,2,0,2,4,2,11
10126,2,2027,565,3,82.87,103.09,2,0,0,2,1,1
10056,3,2025,414,59,109.1,121.47,0,7,1,8,7,53
10089,11,2025,840,9,81.19,102.98,0,2,1,3,1,9
10082,8,2026,860,103,92.94,109.47,0,0,0,0,0,112
10005,1,2025,184,12,97.85,135.8,0,0,1,1,1,13
10015,5,2025,454,19,75.2,102.33,1,0,2,3,1,28
10113,8,2025,309,4,108.3,120.71,0,4,0,4,4,4
10065,9,2024,518,170,79.1,90.74,1,0,0,1,0,208
10147,3,2025,471,25,78.57,92.21,0,4,2,6,4,42
10142,8,2024,918,3,62.79,90.51,1,0,0,1,1,6
10113,9,2026,309,4,62.39,102.97,0,1,4,5,2,1
10091,7,2024,140,18,91.2,124.76,0,1,1,2,2,9
10118,3,2025,692,21,110.79,142.87,3,4,0,7,3,22
10018,6,2026,175,143,97.52,106.41,0,0,4,4,2,103
10160,3,2026,592,53,113.19,140.92,3,17,2,22,14,39
10111,12,2025,146,10,82.43,101.14,0,0,0,0,0,11
10082,11,2025,860,119,89.5,126.79,5,1,3,9,5,123
10044,11,2026,187,15,115.85,136.49,1,6,2,9,7,13
10019,7,2027,488,21,74.49,85.37,0,2,1,3,2,26
10168,5,2026,102,306,112.05,137.44,7,54,0,61,46,380
10126,6,2027,565,1,96.45,132.84,0,1,1,2,1,1
10096,4,2026,592,7,94.78,114.95,3,0,0,3,1,3
10097,8,2024,544,2,109.28,150.25,0,0,0,0,0,3
10163,4,2025,782,8,89.7,117.85,0,1,0,1,1,10
10039,2,2027,691,65,84.77,92.77,0,0,0,0,0,84
10108,6,2025,647,8,101.12,145.65,1,2,1,4,2,10
10157,1,2027,786,3,89.18,98.76,1,0,3,4,3,1
10102,10,2026,654,6,68.15,87.59,0,0,1,1,0,1
10133,1,2025,566,105,86.57,94.25,3,0,1,4,2,26
10146,9,2026,105,6,93.68,128.1,1,0,3,4,3,1
10063,1,2027,605,7,63.17,95.74,0,4,3,7,4,2
10060,5,2024,192,12,74.69,103.07,0,1,0,1,1,12
10047,4,2026,278,5,78.06,107.76,0,0,0,0,0,4
10029,5,2026,904,39,80.76,90.27,0,0,0,0,0,49
10048,1,2027,655,93,74.9,90.99,0,0,3,3,2,70
10030,2,2026,243,31,132.48,169.98,0,20,0,20,10,25
10017,8,2025,559,138,92.31,119.63,0,0,4,4,2,98
10098,4,2026,238,116,84.4,103.0,0,0,2,2,1,104
10025,8,2025,621,41,82.38,106.66,0,2,0,2,2,34
10131,3,2026,446,11,67.93,101.65,0,1,0,1,1,8
10109,1,2026,200,17,86.75,103.13,0,6,0,6,3,13
10103,3,2026,561,1,116.63,145.88,1,0,0,1,1,1
10127,4,2027,510,10,85.66,92.35,0,0,0,0,0,10
10165,1,2026,864,31,75.77,87.13,0,1,0,1,1,43
10067,2,2027,683,47,111.67,154.6,2,12,0,14,8,49
10077,10,2024,219,260,72.82,82.48,0,0,4,4,3,218
10089,8,2024,840,5,94.87,106.95,0,1,0,1,1,4
10004,9,2024,564,16,84.47,101.33,1,0,0,1,1,21
10108,5,2025,647,12,72.58,79.32,1,0,0,1,1,11
10002,8,2025,847,4,74.65,88.6,1,0,0,1,0,5
10139,2,2027,498,96,74.35,116.16,1,8,2,11,5,80
10099,2,2025,532,10,123.05,170.24,1,5,0,6,3,11
10055,11,2026,145,13,93.47,137.32,1,1,0,2,2,9
10096,5,2025,592,8,98.51,114.72,0,0,1,1,0,6
10145,9,2026,863,5,121.61,144.2,0,2,1,3,2,1
10112,3,2025,434,14,137.17,153.68,0,9,2,11,8,20
10126,7,2027,565,1,68.49,82.96,0,0,1,1,1,1
10161,1,2025,614,8,110.64,125.29,0,1,0,1,1,7
10014,10,2025,128,13,96.28,136.78,0,0,1,1,1,14
10141,12,2025,910,17,69.23,83.16,0,4,3,7,5,21
10099,9,2027,532,4,96.05,145.87,1,0,0,1,1,5
10163,12,2026,782,8,109.13,134.99,0,0,0,0,0,10
10053,10,2025,224,20,74.23,92.76,0,0,0,0,0,35
10139,1,2026,498,102,87.85,117.11,2,0,3,5,4,115
10050,6,2026,750,105,93.44,112.84,1,1,0,2,1,92
10080,9,2024,639,188,109.9,144.39,11,40,0,51,31,182
10024,2,2026,549,288,63.86,83.27,3,0,32,35,28,380
10075,7,2024,735,4,108.6,145.19,2,2,0,4,2,7
10088,6,2025,535,5,92.99,110.67,0,0,2,2,2,3
10146,10,2026,105,5,89.96,125.13,0,2,3,5,2,5
10147,6,2026,471,27,91.17,128.17,0,0,0,0,0,26
10127,8,2026,510,12,78.32,84.04,1,1,0,2,1,10
10015,9,2027,454,18,80.27,94.36,0,3,0,3,2,23
10080,10,2026,639,139,78.47,105.39,0,1,0,1,1,155
10163,1,2027,782,8,70.89,93.82,0,0,1,1,1,7
10026,2,2025,115,7,86.08,97.43,4,2,2,8,6,6
10160,7,2024,592,38,96.64,129.57,0,1,4,5,2,31
10014,1,2025,128,9,97.71,138.49,0,1,0,1,1,8
10066,11,2024,132,78,94.86,130.79,3,8,0,11,5,111
10066,9,2024,132,76,57.73,66.32,1,3,11,15,9,89
10164,4,2026,498,51,93.25,101.5,1,0,0,1,1,68
10118,7,2024,692,15,89.96,117.35,2,0,0,2,2,13
10086,9,2025,139,15,87.75,109.44,2,3,0,5,3,12
10112,7,2025,434,14,103.07,112.08,2,0,3,5,4,19
10144,3,2024,189,12,69.54,104.37,0,4,1,5,2,11
10134,9,2025,124,3,92.32,106.09,0,0,0,0,0,6
10162,10,2026,863,25,79.16,99.87,0,0,1,1,1,21
10005,3,2027,184,14,79.53,104.96,3,7,0,10,5,15
10072,12,2026,859,68,70.24,81.74,0,0,10,10,9,60
10095,12,2024,270,11,73.39,113.05,0,0,3,3,2,7
10102,3,2027,654,3,93.99,119.81,0,1,0,1,1,8
10148,5,2026,491,67,74.62,96.23,0,2,2,4,3,55
10027,8,2026,268,4,107.54,146.36,4,4,0,8,4,4
10116,7,2027,631,20,70.95,79.17,0,0,4,4,2,31
10103,10,2024,561,2,78.73,119.07,0,2,0,2,2,5
10130,4,2025,655,10,86.13,124.62,0,4,0,4,2,12
10086,11,2025,139,13,121.91,155.7,0,7,1,8,4,13
10014,11,2026,128,12,88.19,126.91,0,0,0,0,0,11
10057,1,2027,274,13,104.28,124.86,0,1,0,1,1,17
10164,12,2026,498,65,91.27,124.23,0,2,0,2,2,57
10060,4,2025,192,18,90.79,104.12,0,0,2,2,1,25
10095,5,2027,270,9,88.24,104.44,2,2,0,4,3,9
10079,3,2026,706,12,68.08,80.77,1,5,3,9,7,13
10147,11,2025,471,26,79.51,85.29,0,3,0,3,2,31
10045,12,2025,725,36,73.61,80.79,0,0,2,2,1,40
10052,3,2025,319,10,76.39,96.31,1,1,1,3,2,10
10167,10,2026,804,46,73.44,89.22,1,0,4,5,3,33
10009,11,2026,655,109,80.91,121.87,1,0,2,3,2,117
10073,11,2024,689,7,95.3,143.33,2,0,1,3,3,11
10081,8,2024,768,4,92.73,128.9,2,1,0,3,2,2
10111,4,2024,146,6,82.42,88.16,0,0,2,2,1,3
10027,6,2027,268,4,73.02,107.89,2,0,2,4,4,2
10075,12,2024,735,5,87.89,114.91,1,1,1,3,2,5
10007,11,2025,303,51,115.09,153.39,3,8,0,11,6,30
10132,7,2025,662,43,79.65,106.21,1,0,0,1,1,72
10165,1,2025,864,63,88.97,108.73,1,1,0,2,2,83
10090,10,2025,422,15,119.02,133.9,1,0,0,1,0,12
10143,6,2024,727,25,95.55,141.01,0,0,1,1,1,18
10024,7,2026,549,216,81.08,118.44,4,0,0,4,4,210
10099,9,2025,532,17,94.49,102.84,0,0,0,0,0,25
10005,6,2027,184,16,103.22,124.85,1,6,0,7,5,20
10124,6,2024,177,11,94.91,112.25,1,8,0,9,6,5
10125,1,2024,862,17,43.92,65.07,0,0,5,5,4,21
10083,11,2026,131,51,98.81,129.19,1,3,2,6,6,44
10115,7,2027,399,38,99.72,115.18,0,4,1,5,2,40
10055,3,2027,145,9,115.32,139.81,2,3,3,8,4,8
10119,1,2025,887,9,111.25,153.49,2,0,2,4,3,8
10087,10,2024,809,6,71.08,105.12,2,0,1,3,2,8
10047,8,2025,278,3,127.59,178.15,1,0,0,1,1,3
10152,5,2026,639,5,107.26,155.68,1,5,3,9,5,5
10105,12,2024,301,9,117.99,129.43,2,5,0,7,6,7
10008,1,2025,140,29,107.09,131.48,4,6,0,10,6,36
10019,3,2026,488,30,88.16,103.1,0,0,4,4,2,23
10158,6,2026,277,16,93.48,97.91,3,0,0,3,2,10
10168,1,2025,102,225,94.98,134.78,9,11,0,20,11,366
10027,10,2027,268,4,94.09,130.91,0,0,1,1,1,1
10009,9,2025,655,209,84.14,103.65,2,0,3,5,2,133
10008,12,2025,140,47,77.32,114.77,1,0,0,1,1,44
10093,5,2025,510,12,69.53,83.64,0,2,0,2,1,14
10158,3,2028,277,11,85.17,103.41,2,0,0,2,1,12
10146,1,2024,105,5,75.74,103.71,0,2,0,2,2,9
10076,2,2026,327,41,92.33,108.67,0,1,0,1,1,37
10051,4,2028,536,21,94.08,98.15,2,1,1,4,3,22
10094,11,2025,257,13,85.36,96.59,1,0,0,1,1,10
10125,7,2027,862,11,78.23,85.7,0,1,0,1,1,4
10061,5,2025,854,163,102.0,128.05,3,11,4,18,8,81
10166,8,2024,134,5,84.59,100.45,0,1,1,2,1,10
10106,2,2024,697,8,89.1,125.7,3,0,1,4,3,5
10167,8,2024,804,61,78.31,114.88,0,0,1,1,1,58
10063,10,2026,605,9,87.47,110.68,0,0,1,1,1,10
10051,9,2026,536,56,88.1,92.93,0,2,0,2,1,35
10122,8,2026,593,11,81.51,98.34,3,2,0,5,2,12
10157,8,2025,786,4,73.75,108.9,0,4,0,4,3,11
10076,11,2024,327,30,102.51,136.76,1,4,3,8,5,42
10027,2,2025,268,7,129.31,150.82,1,2,0,3,2,8
10052,5,2024,319,4,108.61,122.97,1,1,1,3,1,7
10166,11,2025,134,7,88.76,120.53,2,2,2,6,3,4
10094,6,2026,257,13,85.44,103.62,0,0,0,0,0,11
10098,2,2025,238,66,94.91,139.7,2,1,2,5,2,75
10057,7,2027,274,18,87.27,123.09,0,0,2,2,2,16
10134,9,2024,124,4,68.78,101.35,0,0,1,1,1,1
10078,10,2024,555,45,78.65,116.62,1,2,4,7,6,71
10095,9,2025,270,14,78.66,102.39,0,0,0,0,0,11
10127,5,2026,510,17,89.47,124.66,0,1,0,1,1,16
10093,5,2026,510,11,94.46,139.18,0,3,1,4,3,15
10077,7,2026,219,293,85.06,115.49,3,2,0,5,3,165
10098,11,2025,238,153,98.1,132.99,6,5,16,27,22,152
10150,8,2024,534,36,104.09,120.91,2,2,0,4,3,27
10112,9,2024,434,10,76.66,91.22,0,0,2,2,1,8
10107,7,2025,885,19,117.74,147.05,3,3,3,9,6,26
10141,7,2026,910,18,104.74,118.22,2,1,1,4,2,23
10144,11,2025,189,22,57.48,91.17,0,5,5,10,4,24
10087,10,2025,809,10,88.13,107.21,0,3,0,3,2,17
10081,9,2024,768,4,87.3,91.54,0,1,1,2,1,7
10059,1,2025,918,19,99.1,122.1,0,0,0,0,0,26
10089,5,2024,840,4,76.96,81.58,0,2,0,2,1,4
10087,12,2025,809,11,83.79,102.17,1,0,0,1,1,18
10154,10,2024,199,75,107.87,131.74,2,6,0,8,5,67
10045,12,2026,725,20,95.09,113.31,1,2,4,7,5,28
10150,6,2024,534,53,85.88,128.25,1,2,0,3,1,55
10048,3,2024,655,50,78.01,119.07,0,0,0,0,0,67
10039,2,2025,691,48,102.5,141.95,3,5,2,10,7,83
10121,7,2025,305,380,97.64,144.99,27,1,0,28,15,341
10003,10,2026,290,141,95.31,132.24,1,0,0,1,1,178
10002,4,2025,847,6,64.12,83.23,0,1,1,2,1,1
10057,4,2024,274,23,127.34,155.22,1,9,0,10,7,37
10021,11,2025,164,373,86.7,101.46,4,0,0,4,2,307
10023,6,2024,159,28,117.97,142.37,1,7,1,9,4,30
10065,4,2027,518,252,94.95,133.85,17,3,2,22,18,268
10098,7,2025,238,101,88.83,123.43,2,0,0,2,1,110
10023,7,2024,159,31,80.14,101.77,2,0,0,2,2,25
10108,10,2025,647,10,80.66,118.24,0,5,3,8,7,6
10017,1,2027,559,53,126.05,147.62,6,24,0,30,16,91
